Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Extent,roundness,Class
44386,792.067,296.1109554,191.3899797,1.54716018,0.770991836,0.88906197,SIRA
44390,789.818,291.9659033,193.9742858,1.505178391,0.770418966,0.89421295,SIRA
44392,802.513,289.8278573,195.488756,1.482580703,0.773110414,0.86618453,SIRA
44396,793.865,302.0764072,187.7935772,1.608555584,0.735934755,0.88523871,SIRA
44397,809.442,305.1900408,187.7900406,1.625166276,0.789813563,0.851514443,SIRA
44399,789.571,304.3624793,186.4593089,1.632326544,0.794072935,0.894953921,SIRA
44401,828.921,307.4896076,184.5227895,1.666404505,0.682997739,0.812037959,SIRA
44411,784.979,295.4961176,192.3754878,1.536038302,0.831947098,0.905699941,SIRA
44412,785.924,292.1415587,194.3250702,1.503365255,0.772060357,0.903543556,SIRA
44449,788.365,287.4878821,197.4228096,1.456203985,0.716988741,0.898705063,SIRA
44452,791.389,297.2921911,190.9967988,1.556529706,0.769731602,0.891910241,SIRA
44452,796.857,286.6901576,198.9027607,1.441358363,0.705676911,0.879711736,SIRA
44453,796.915,295.4740821,193.081659,1.530306315,0.691746289,0.879603475,SIRA
44453,786.843,289.3187585,196.4439687,1.472780052,0.729790517,0.902266366,SIRA
44456,797.857,301.9547996,189.2346133,1.595663681,0.777202797,0.877586893,SIRA
44456,791.275,300.1159958,189.5924781,1.582953073,0.77020097,0.892247539,SIRA
44457,779.384,288.7326914,196.3697837,1.470351935,0.728803279,0.919701818,SIRA
44459,783.979,295.5516022,192.0185757,1.539182348,0.799982006,0.908993326,SIRA
44466,794.113,295.0061877,192.5444192,1.532146135,0.703219889,0.88608078,SIRA
44467,793.908,298.5163106,190.1709542,1.569726102,0.689924285,0.886558377,SIRA
44468,790.341,308.7121015,184.8243493,1.670299951,0.783218261,0.894599058,SIRA
44474,791.616,302.3649058,188.0131684,1.608211321,0.715764062,0.891839962,SIRA
44487,782.475,299.631194,189.5121477,1.581065898,0.80643524,0.913065729,SIRA
44492,787.843,295.1801712,192.6706336,1.532045469,0.75689837,0.900766925,SIRA
44492,785.831,297.9539144,190.4558565,1.564425058,0.772430556,0.905385382,SIRA
44515,786.469,297.6097129,191.1638368,1.556830612,0.762243151,0.90438432,SIRA
44518,793.623,293.129288,193.8612596,1.512057069,0.760367562,0.88821278,SIRA
44522,784.973,296.3863498,191.9265767,1.544269454,0.790167717,0.90797751,SIRA
44529,782.548,284.9916315,199.4825854,1.42865419,0.764997938,0.913757247,SIRA
44535,795.057,305.9278053,187.2165257,1.634085475,0.701217112,0.885349588,SIRA
44535,781.797,287.0860916,198.8805334,1.443510266,0.777062395,0.915636974,SIRA
44536,793.589,297.2520768,191.9474171,1.548612018,0.793104676,0.888648053,SIRA
44539,789.43,285.6342278,200.2151604,1.426636361,0.733369558,0.898096643,SIRA
44546,787.039,293.8289361,193.8645897,1.515640048,0.773300929,0.90370372,SIRA
44551,787.717,288.0984807,198.2078912,1.453516704,0.765375893,0.902249987,SIRA
44554,792.192,301.9694814,188.9862319,1.597838522,0.781320146,0.89214544,SIRA
44554,794.32,309.1046846,184.248463,1.677651361,0.737771154,0.88737169,SIRA
44555,793.957,300.195125,190.0168188,1.579834495,0.696248027,0.888203229,SIRA
44567,782.358,280.7871163,202.7030257,1.385214233,0.753635687,0.914981281,SIRA
44568,786.042,296.2760188,191.9347493,1.543628862,0.723130841,0.9064451,SIRA
44568,806.698,310.3798236,183.2864718,1.693413707,0.722427543,0.860619236,SIRA
44568,799.568,290.3946663,195.7600259,1.483421679,0.761221562,0.876036498,SIRA
44570,807.791,308.0542278,184.8333766,1.666659093,0.688318508,0.858330367,SIRA
44573,800.383,304.3857141,187.6475671,1.622113832,0.675676085,0.874351417,SIRA
44573,789.547,291.418413,195.5451446,1.490287134,0.711574074,0.898515874,SIRA
44578,808.734,314.6089589,181.245473,1.735816921,0.704456384,0.856483578,SIRA
44579,785.7,289.9130585,196.272241,1.477096593,0.760098211,0.907458305,SIRA
44580,789.579,302.344412,188.2582008,1.606009251,0.799985644,0.898584142,SIRA
44586,806.549,292.2988516,195.1526431,1.497796018,0.707714286,0.861284956,SIRA
44591,802.209,302.6703418,187.9804312,1.610116223,0.698480576,0.870727009,SIRA
44595,791.968,296.6677286,192.2877194,1.542832426,0.784681166,0.893471624,SIRA
44607,786.362,281.6381139,202.579558,1.390259297,0.737305785,0.906500072,SIRA
44615,788.391,297.8581841,191.1882013,1.557931829,0.704428831,0.902001886,SIRA
44628,805.011,314.488383,181.3863708,1.733803822,0.739265836,0.86539356,SIRA
44636,804.705,298.6466784,190.8482201,1.564838688,0.697350331,0.866207088,SIRA
44642,802.456,297.3153679,192.0522386,1.548096341,0.713518524,0.871186325,SIRA
44642,796.47,305.4426422,186.7558995,1.635518038,0.7177632,0.88433062,SIRA
44648,802.656,300.346173,190.2982432,1.578291885,0.686797213,0.870869259,SIRA
44651,796.996,296.5120409,192.618527,1.539374459,0.745550175,0.883341776,SIRA
44659,788.8,296.55365,192.243887,1.542590793,0.810449332,0.901955382,SIRA
44660,782.631,288.6180501,197.4738282,1.461550893,0.788349515,0.91625106,SIRA
44660,789.111,281.059078,204.2789814,1.375859015,0.714365693,0.901264755,SIRA
44660,808.103,300.3827429,190.9193504,1.573348863,0.715418502,0.859399595,SIRA
44663,799.776,298.1928416,191.7297695,1.555276691,0.724143522,0.877447256,SIRA
44665,784.104,296.4716481,192.9575727,1.53646029,0.799588256,0.912913992,SIRA
44670,798.584,301.3237086,191.0019126,1.577595242,0.74624123,0.880206573,SIRA
44673,799.072,307.2963799,185.5687111,1.65597087,0.775330626,0.879190844,SIRA
44674,799.799,303.3331144,187.9673721,1.613754084,0.802796147,0.877612884,SIRA
44675,784.947,289.0498958,197.5121715,1.463453587,0.766032236,0.911158136,SIRA
44691,800.745,297.8580344,191.5264975,1.555179248,0.703042411,0.875873659,SIRA
44693,807.608,296.4135837,192.9371202,1.536322214,0.706921641,0.861089209,SIRA
44695,783.926,286.2789004,200.5808479,1.427249427,0.699353769,0.913942069,SIRA
44697,791.572,302.6031455,188.521111,1.605141959,0.800505051,0.896411443,SIRA
44709,807.598,309.1927221,185.3334906,1.668304639,0.801926388,0.86141881,SIRA
44710,795.704,296.3738099,193.6285731,1.530630553,0.813056919,0.887383709,SIRA
44710,784.35,291.2182623,195.9964807,1.48583414,0.7911734,0.913260622,SIRA
44711,807.275,314.8345454,181.1543595,1.737935241,0.790114512,0.86214684,SIRA
44716,801.453,304.0559021,188.1908571,1.615678396,0.80301697,0.874815952,SIRA
44719,791.542,293.3548722,194.628998,1.507251618,0.701408495,0.896920643,SIRA
44725,792.243,293.1964593,194.9031834,1.504318473,0.720905867,0.895454229,SIRA
44728,787.183,292.4259227,195.9341474,1.492470438,0.725609163,0.907063999,SIRA
44738,798.099,293.9916683,194.417472,1.512166912,0.707767758,0.882618235,SIRA
44744,805.538,307.179977,186.3511364,1.648393366,0.788718491,0.866508058,SIRA
44753,793.513,294.4577798,194.1953814,1.516296514,0.768476544,0.893149018,SIRA
44760,803.168,309.2182633,185.214073,1.669518187,0.705837828,0.871941098,SIRA
44764,810.924,301.4584674,190.2292834,1.584711155,0.708964207,0.855418115,SIRA
44780,806.367,311.242022,183.8860709,1.692580741,0.725711044,0.865423055,SIRA
44790,792.589,306.4200046,186.3458582,1.644361767,0.78952935,0.895972841,SIRA
44793,804.334,306.7170378,186.5375503,1.644264317,0.698232323,0.870055907,SIRA
44797,785.622,292.6900029,195.4442623,1.497562524,0.704089652,0.912077037,SIRA
44800,806.03,307.4942738,186.8703706,1.645495072,0.685099095,0.866533716,SIRA
44800,796.542,309.240482,185.223818,1.669550306,0.782997763,0.887300074,SIRA
44806,785.824,291.877525,195.8439983,1.490357261,0.803306022,0.911791337,SIRA
44807,803.602,297.8822325,191.875993,1.552472656,0.75085044,0.871914125,SIRA
44807,810.344,307.6016346,186.8383333,1.646351844,0.764781184,0.857465963,SIRA
44807,793.217,296.441382,193.2565024,1.533927077,0.788300493,0.894894223,SIRA
44811,798.298,300.0520619,190.6752087,1.573629126,0.68377203,0.883617721,SIRA
44816,813.76,304.5056077,188.5522472,1.614966739,0.705008809,0.850452924,SIRA
44818,788.157,283.688158,201.5386409,1.407611745,0.73614533,0.906644147,SIRA
44818,790.151,306.1559554,186.9013658,1.638061627,0.797870825,0.902073964,SIRA
44820,793.455,291.3117869,196.6079283,1.48168891,0.816215035,0.894616932,SIRA
44820,807.284,314.663635,182.2107792,1.726921077,0.774976657,0.86422938,SIRA
44822,821.276,320.7679104,178.4209002,1.797815783,0.783053809,0.835069904,SIRA
44828,800.491,302.9480844,190.0700505,1.593875961,0.68385404,0.879116275,SIRA
44830,814.955,320.7319468,178.4058376,1.797765988,0.658877131,0.848225541,SIRA
44838,786.953,292.0132583,196.4204943,1.486674083,0.700670386,0.909826341,SIRA
44838,807.043,300.7365093,190.7734858,1.576406218,0.824379482,0.865092898,SIRA
44843,793.092,304.8175122,187.7404568,1.62361122,0.797747812,0.895895562,SIRA
44848,785.154,293.4412563,195.2546581,1.502864307,0.812478487,0.914204278,SIRA
44853,784.542,285.0377739,201.008548,1.418038072,0.7791037,0.915733208,SIRA
44855,799.527,307.1641886,186.6307029,1.645839531,0.740707102,0.881768248,SIRA
44856,792.403,298.9999653,191.745199,1.559360896,0.692222222,0.897714386,SIRA
44858,807.517,297.1141096,192.7563944,1.541396904,0.711218924,0.864463026,SIRA
44872,786.494,276.5596923,207.2813586,1.334223657,0.761678436,0.911579318,SIRA
44874,794.459,293.5172825,196.8215958,1.49128596,0.763163265,0.893432341,SIRA
44875,787.846,301.5002544,189.9134265,1.587566819,0.729912167,0.908514069,SIRA
44876,791.752,297.6297019,192.6908603,1.544596882,0.814446461,0.899592167,SIRA
44881,798.989,297.0799661,192.9850312,1.539393829,0.795085743,0.883467929,SIRA
44889,807.762,302.899364,189.6478258,1.597167606,0.798168563,0.864535752,SIRA
44890,786.51,282.7287612,203.2765432,1.390857778,0.752379995,0.911907887,SIRA
44893,797.98,303.495703,189.2400008,1.603760842,0.821493925,0.885940344,SIRA
44906,792.367,304.5003544,188.3417788,1.616743541,0.723601734,0.898796714,SIRA
44909,799.009,302.9249172,189.8983747,1.595194891,0.69884224,0.883974844,SIRA
44920,804.369,304.9769235,188.5395975,1.617574916,0.68465173,0.872446816,SIRA
44921,812.2,313.4064986,183.863974,1.704556318,0.675107831,0.855723206,SIRA
44934,803.049,305.7228218,188.7362172,1.619841842,0.793214235,0.875590123,SIRA
44935,785.847,289.9400126,198.5056873,1.460613127,0.821721162,0.914362931,SIRA
44938,786.535,294.1587542,195.5086363,1.504581893,0.772528795,0.912824941,SIRA
44940,798.353,303.9367755,188.6714437,1.61093152,0.765509488,0.886039348,SIRA
44940,794.941,295.9991921,193.8465814,1.526976591,0.694289952,0.893661685,SIRA
44942,796.344,306.4191835,187.7526283,1.63203672,0.777328075,0.890555182,SIRA
44944,789.925,292.130211,196.9045114,1.4836136,0.81562137,0.905127725,SIRA
44946,803.695,303.809435,189.1890869,1.605850739,0.740217391,0.874416569,SIRA
44957,818.874,313.4975874,184.555333,1.698664473,0.662496316,0.842506039,SIRA
44966,811.333,316.0820164,181.7623292,1.738985288,0.663332743,0.858412116,SIRA
44967,800.255,305.2004325,188.4505748,1.619525082,0.804850546,0.882362385,SIRA
44971,779.067,282.2031164,203.1904244,1.388860313,0.800623108,0.931092421,SIRA
44972,815.626,313.3212473,183.9504297,1.703291739,0.801354241,0.849512831,SIRA
44974,791.935,297.0611998,193.4300709,1.535755007,0.77916183,0.901140078,SIRA
44977,812.835,313.3930895,183.3279576,1.709466977,0.708857368,0.855451825,SIRA
44978,794.94,293.8469627,195.8789213,1.500145911,0.708281499,0.894419591,SIRA
44979,827.587,316.0904801,181.9461309,1.737275085,0.707784544,0.825262934,SIRA
44980,798.015,308.1453437,186.6794936,1.650665201,0.754900644,0.887579383,SIRA
44981,793.944,300.356711,191.1200738,1.57156025,0.796772594,0.896724898,SIRA
44983,797.634,301.9191017,190.7347747,1.582926355,0.73501634,0.888486767,SIRA
44983,786.191,291.3153214,196.9275925,1.479301695,0.722177627,0.914538818,SIRA
44991,814.94,318.6668674,180.5485572,1.7649926,0.664780283,0.85130315,SIRA
44995,787.485,293.8005367,195.4877427,1.502910273,0.806795768,0.911778905,SIRA
44999,813.978,292.3031212,197.7214909,1.478357865,0.688405465,0.853468295,SIRA
45000,804.048,313.2895411,183.6100239,1.706276893,0.808886972,0.874698589,SIRA
45010,802.097,301.8021811,191.1676981,1.578730006,0.66881631,0.879154276,SIRA
45022,794.894,306.1729329,187.8682426,1.6297216,0.814995837,0.895398185,SIRA
45024,790.438,292.3623177,196.7499382,1.48595888,0.821351041,0.905562268,SIRA
45031,800.27,304.1753051,190.1157588,1.599947879,0.780609149,0.883585097,SIRA
45035,808.971,314.5140715,183.4175502,1.714743606,0.792939519,0.864757076,SIRA
45036,798.409,304.8503246,188.7481536,1.615116857,0.793655829,0.887807535,SIRA
45040,796.887,295.2194966,195.037839,1.513652418,0.811824081,0.891281233,SIRA
45047,796.038,298.7623242,192.7854764,1.549713857,0.738729727,0.893322223,SIRA
45057,800.592,305.9610158,188.086067,1.6267075,0.682681818,0.883384234,SIRA
45071,791.887,300.0475941,191.8697421,1.563808815,0.729445847,0.903193142,SIRA
45073,807.346,287.449644,201.310847,1.427889496,0.682097458,0.868974302,SIRA
45079,825.34,305.376345,188.834906,1.617160468,0.741162737,0.831607409,SIRA
45081,795.047,295.8158994,194.4432888,1.521347953,0.711011924,0.896226536,SIRA
45083,794.349,296.5770826,194.3932231,1.525655462,0.819616399,0.8978421,SIRA
45087,789.05,293.0391424,196.2180839,1.49343596,0.755542522,0.910022552,SIRA
45089,815.231,307.1166674,187.2811351,1.639869746,0.769594456,0.852548502,SIRA
45091,805.812,306.8444334,188.6944597,1.62614437,0.760451977,0.872634281,SIRA
45092,796.137,309.6716193,186.0583448,1.664379094,0.809667457,0.893992235,SIRA
45094,815.759,317.137942,182.3225175,1.739433759,0.807441627,0.851539654,SIRA
45102,794.92,295.9583817,195.2766302,1.515585257,0.801784825,0.896930551,SIRA
45104,793.366,304.7796622,189.1736986,1.61111013,0.78567447,0.900487634,SIRA
45110,796.592,299.3946992,193.0543859,1.55083086,0.778900112,0.893327719,SIRA
45116,796.691,293.5128954,196.2453819,1.495642305,0.800553623,0.893224506,SIRA
45125,789.615,296.2471968,194.608207,1.522274941,0.751269458,0.909486588,SIRA
45125,819.391,324.6529651,177.6021302,1.827979004,0.810871518,0.844587598,SIRA
45126,794.998,298.0796216,194.9542388,1.528972253,0.72083959,0.897231745,SIRA
45130,793.896,300.179289,191.9035959,1.564219199,0.794094876,0.899804105,SIRA
45134,786.873,291.1390368,198.0848825,1.469769086,0.810625382,0.91601883,SIRA
45136,794.457,294.1787609,195.6769536,1.503389926,0.765224468,0.898653233,SIRA
45146,804.811,311.4947077,185.2847087,1.681167917,0.795804689,0.875873394,SIRA
45147,819.219,318.0026771,181.4369533,1.752689688,0.692608616,0.845354227,SIRA
45147,807.574,309.4261227,186.5771932,1.658434868,0.788979763,0.869909561,SIRA
45156,813.969,299.1175177,194.354903,1.539027383,0.678394904,0.856464957,SIRA
45161,814.448,302.9709841,190.2388073,1.592582441,0.699259879,0.855552553,SIRA
45163,785.996,288.2343668,200.1309537,1.440228817,0.796272788,0.91865401,SIRA
45163,798.896,299.1589708,193.0184595,1.549898241,0.777305428,0.889226002,SIRA
45165,791.454,292.3904356,197.3641063,1.481477261,0.809844002,0.906067435,SIRA
45167,808.98,301.9347082,191.7693079,1.574468362,0.711425781,0.867272428,SIRA
45172,818.531,312.9938847,184.2124133,1.699092255,0.786845268,0.847244815,SIRA
45182,827.02,328.3212445,175.833589,1.867227111,0.684264728,0.830124613,SIRA
45183,782.681,293.2475521,196.5511515,1.491965577,0.800435799,0.926862571,SIRA
45183,812.943,316.5425687,182.3013359,1.736369989,0.705763824,0.859141575,SIRA
45185,793.741,299.2518691,192.8424075,1.551794924,0.711541187,0.901252583,SIRA
45186,802.143,290.1222046,198.5274085,1.461371035,0.714380573,0.882490759,SIRA
45190,798.844,295.1510008,195.3887881,1.510583097,0.714240556,0.889873451,SIRA
45200,810.461,296.8993134,196.4976174,1.510956302,0.710591269,0.86473703,SIRA
45215,812.088,306.1473396,189.9813078,1.611460323,0.664740734,0.86156136,SIRA
45226,814.984,314.1255195,183.97133,1.707469961,0.744215896,0.855657334,SIRA
45238,790.656,295.9579903,195.1976664,1.516196355,0.738736385,0.909364756,SIRA
45239,812.088,317.6297481,183.0349588,1.735350177,0.651614669,0.862018674,SIRA
45240,805.168,307.020917,188.3309453,1.63022023,0.709268782,0.876918935,SIRA
45240,800.869,299.9796848,192.4831247,1.558472647,0.718711276,0.886358663,SIRA
45255,795.015,294.5214123,196.1550266,1.501472674,0.704292206,0.899758147,SIRA
45257,794.509,296.1266678,194.9985329,1.518609722,0.723996161,0.900944387,SIRA
45265,785.65,283.8099192,203.7962633,1.392615913,0.797452521,0.921539933,SIRA
45266,809.048,303.2886642,191.6882156,1.582197754,0.712569854,0.869027272,SIRA
45267,797.848,298.1961602,194.1969271,1.535534906,0.770843267,0.893616658,SIRA
45269,796.822,303.559451,190.4324241,1.594053389,0.784272622,0.895958992,SIRA
45269,800.932,311.15048,186.4262587,1.669027112,0.830913529,0.886787318,SIRA
45269,803.314,311.7337514,186.0045825,1.67594662,0.799240819,0.881536083,SIRA
45272,815.716,312.2212756,185.3836784,1.684189668,0.664621167,0.854991079,SIRA
45287,800.096,297.6950696,194.1418214,1.533389701,0.794508772,0.888994794,SIRA
45298,805.407,309.1636307,187.263429,1.650955728,0.796826625,0.877522159,SIRA
45303,792.334,298.7365133,193.7923634,1.54152882,0.75314204,0.906818228,SIRA
45308,789.661,290.3709124,199.177094,1.457852942,0.766892349,0.913068535,SIRA
45313,802.357,298.0036989,194.0043539,1.536067067,0.733362465,0.884499086,SIRA
45320,803.555,302.5886455,191.5670753,1.57954411,0.779927032,0.881999928,SIRA
45325,801.826,301.8587494,192.0677478,1.571626433,0.80022952,0.88590552,SIRA
45336,807.124,311.8727363,185.7511412,1.678981536,0.817616188,0.874525628,SIRA
45342,801.253,297.3335972,194.8520314,1.525945586,0.803252551,0.887505799,SIRA
45344,792.215,293.2392508,197.751054,1.482870735,0.792727273,0.907911611,SIRA
45352,793.284,301.9931577,192.1048512,1.572022548,0.787115138,0.905626075,SIRA
45360,784.586,290.296352,199.1389298,1.457757919,0.765182186,0.925980415,SIRA
45370,811.372,303.6381726,190.8969725,1.590586632,0.712737213,0.866041315,SIRA
45377,802.955,303.4761285,191.0613111,1.588370386,0.696650086,0.884429521,SIRA
45380,802.222,303.2553426,190.96953,1.587977634,0.779725086,0.886105067,SIRA
45382,779.361,286.4237156,202.0993045,1.417242461,0.733956527,0.93889312,SIRA
45387,798.566,302.8122726,191.1527366,1.584137785,0.809037433,0.894375122,SIRA
45388,800.96,307.0593315,188.7131332,1.627122216,0.735147392,0.889056281,SIRA
45391,800.164,303.9192783,191.1524829,1.589931105,0.795998176,0.890884901,SIRA
45395,804.02,298.7957659,193.693778,1.542619329,0.707021151,0.882437957,SIRA
45395,800.386,292.6386155,197.985973,1.478077518,0.802740937,0.890469231,SIRA
45397,813.207,304.1759816,190.7831176,1.594354811,0.72645661,0.862650347,SIRA
45414,802.968,291.7133434,198.7078705,1.468051279,0.759139461,0.885122017,SIRA
45419,814.808,313.6850611,185.4262519,1.691697146,0.665479853,0.859680079,SIRA
45421,796.324,296.2785174,196.4576922,1.50810342,0.699171849,0.900092091,SIRA
45421,787.527,291.1859395,199.2024204,1.461759044,0.783471901,0.9203132,SIRA
45422,801.81,298.1707362,194.3573935,1.534136319,0.740592187,0.887836878,SIRA
45423,807.251,299.1624058,193.9286378,1.542641712,0.730990199,0.875928173,SIRA
45428,790.918,292.4961359,198.5283698,1.473321602,0.764781145,0.912579192,SIRA
45429,790.537,295.6038877,196.2365392,1.50636517,0.79241235,0.913479149,SIRA
45430,811.756,320.7426524,181.3497523,1.768641249,0.666989664,0.866366371,SIRA
45430,806.793,300.468866,193.4209259,1.553445495,0.680986929,0.877058088,SIRA
45436,806.533,311.3791564,186.0834442,1.673330789,0.737453743,0.877739558,SIRA
45436,785.75,293.114743,198.0100681,1.480302217,0.8004651,0.924785849,SIRA
45439,810.822,314.5881849,185.1769903,1.698851377,0.789900043,0.868535514,SIRA
45440,799.876,306.0673646,189.8177577,1.612427458,0.728485315,0.892488964,SIRA
45441,794.308,297.9141611,194.8363503,1.52904815,0.792621664,0.905065209,SIRA
45445,806.11,311.0790016,187.2617192,1.661199112,0.788359788,0.87883502,SIRA
45458,798.685,308.9294395,187.585204,1.646875302,0.781871345,0.895507303,SIRA
45471,803.158,311.3072319,186.2722923,1.671248193,0.804967427,0.885813695,SIRA
45479,807.807,310.5867369,187.1312785,1.659726473,0.741666667,0.875801221,SIRA
45482,809.278,312.2614048,186.500843,1.674316318,0.756117835,0.872677842,SIRA
45491,798.577,306.5217757,190.3324757,1.610454415,0.663675887,0.896399802,SIRA
45501,821.249,314.2572504,185.0756481,1.697993516,0.653984908,0.847775961,SIRA
45502,797.005,304.5152524,190.7146866,1.596705832,0.790995219,0.90015699,SIRA
45509,819.252,311.0072436,186.6720588,1.666062107,0.698676615,0.852063842,SIRA
45510,807.94,304.2641965,191.0623425,1.592486476,0.712306898,0.876109681,SIRA
45511,795.194,305.4453825,190.7410048,1.601361924,0.79471598,0.904440608,SIRA
45524,799.609,299.969982,193.6621241,1.548934689,0.787994184,0.894736041,SIRA
45525,799.104,302.3272013,191.9650203,1.574907766,0.79679706,0.895886948,SIRA
45528,800.854,292.8849181,198.7353314,1.473743577,0.712176198,0.892034679,SIRA
45529,801.419,302.0138927,193.1802471,1.563378747,0.807882036,0.89079692,SIRA
45541,798.635,301.602174,193.1000045,1.561896255,0.745779088,0.897254714,SIRA
45541,805.243,294.2790429,197.3356271,1.491261599,0.711522537,0.882589,SIRA
45548,806.084,313.6472271,186.567643,1.681144823,0.808190496,0.880883701,SIRA
45550,807.337,305.7429184,190.2049755,1.60743912,0.688867716,0.878190091,SIRA
45550,797.549,296.9324933,196.3919571,1.511938156,0.775662421,0.899877712,SIRA
45552,793.486,293.3034561,198.6151694,1.476742471,0.705904231,0.909156769,SIRA
45564,799.25,303.2369332,191.8318959,1.580743034,0.708659948,0.896326873,SIRA
45568,836.966,311.2458358,187.8550931,1.656840018,0.764089408,0.817436827,SIRA
45568,805.54,303.0984817,192.2064217,1.576942534,0.78410049,0.882461181,SIRA
45569,796.675,302.8578218,192.593621,1.572522601,0.764375335,0.902229419,SIRA
45571,812.978,314.6733569,186.3534685,1.688583312,0.693411442,0.866444673,SIRA
45576,791.028,292.9116015,198.7412372,1.473834045,0.715074683,0.915297671,SIRA
45576,804.721,310.5935738,187.3781201,1.657576528,0.7922403,0.884413577,SIRA
45582,796.917,301.8024792,192.9652767,1.564024805,0.728554304,0.901938775,SIRA
45595,801.717,301.0928283,193.505323,1.555992484,0.769925701,0.891425183,SIRA
45595,811.89,313.6443978,186.1133837,1.685232903,0.769198326,0.869225982,SIRA
45599,802.728,296.1481332,199.4456793,1.484856099,0.778392312,0.889259183,SIRA
45608,820.748,307.8064073,190.3045773,1.617440903,0.746570633,0.850807336,SIRA
45610,804.498,309.4170817,188.0474435,1.645420304,0.770829812,0.885564093,SIRA
45620,800.011,294.3728085,198.0501264,1.486355065,0.704795452,0.895721973,SIRA
45620,800.984,307.3458406,189.9271884,1.618229824,0.780109099,0.893547128,SIRA
45626,811.443,298.4302641,195.6863029,1.525044214,0.80828373,0.870775545,SIRA
45626,796.935,297.923673,195.812719,1.52147253,0.698927696,0.902768628,SIRA
45638,806.878,304.8508151,191.8747638,1.588800992,0.814237288,0.880888052,SIRA
45644,789.69,300.1999865,193.9683533,1.547675079,0.729533613,0.91977221,SIRA
45645,800.09,283.7428224,205.2036128,1.382737948,0.727758291,0.89603586,SIRA
45659,817.735,309.3095204,188.700719,1.639153905,0.795065125,0.858047019,SIRA
45664,802.466,304.9506371,191.3532203,1.593653018,0.703562184,0.891108393,SIRA
45674,809.693,305.7368435,190.6878534,1.603336752,0.707816762,0.875463698,SIRA
45676,817.565,323.2409174,180.2793305,1.793000432,0.753170088,0.858723496,SIRA
45679,814.728,287.6687776,202.8300429,1.418274992,0.727071595,0.8647711,SIRA
45684,799.811,293.4970999,199.0398848,1.474564258,0.72120485,0.897427227,SIRA
45688,795.665,292.6611012,199.5632819,1.466507759,0.772435247,0.906883504,SIRA
45691,812.373,301.1096951,195.3269014,1.541567972,0.686463341,0.87002066,SIRA
45707,795.294,287.4158579,204.4561343,1.405758056,0.740266261,0.908107305,SIRA
45713,804.837,312.0434641,187.0942954,1.667840612,0.77806713,0.886816409,SIRA
45720,811.304,301.1397475,194.6512175,1.547073537,0.733503393,0.872868561,SIRA
45728,814.346,310.7746489,188.2407399,1.650942559,0.796932729,0.866511111,SIRA
45729,804.843,301.5856969,194.1467777,1.553390175,0.785451735,0.887113577,SIRA
45732,799.376,307.267083,189.8158858,1.618763791,0.716802508,0.899348156,SIRA
45733,796.436,301.7336942,193.6893671,1.557822708,0.733511901,0.906020012,SIRA
45733,813.793,308.8591055,189.8292942,1.627036053,0.791776316,0.867784034,SIRA
45738,796.17,295.5826758,197.6050452,1.495825552,0.760588675,0.906724636,SIRA
45740,804.596,311.5261914,187.7025185,1.659680402,0.682197828,0.887871848,SIRA
45740,795.417,299.7430061,194.6576994,1.539846649,0.76447386,0.908481916,SIRA
45743,797.357,297.9681747,195.9140887,1.52091244,0.704160958,0.904125848,SIRA
45750,806.068,300.9572703,194.3177494,1.548789399,0.760067783,0.884825441,SIRA
45750,798.725,304.884846,191.4516133,1.592490346,0.812798692,0.901169338,SIRA
45751,827.857,327.9961987,178.4261634,1.838274121,0.646995602,0.838879931,SIRA
45755,800.907,295.8161009,197.8327208,1.495283993,0.803663956,0.896363667,SIRA
45756,805.962,300.8542435,194.6219751,1.545839021,0.784769745,0.885174274,SIRA
45776,805.16,299.1063363,195.1891381,1.532392321,0.717042607,0.887326235,SIRA
45778,800.227,297.171505,196.7176486,1.510649945,0.703303119,0.898339048,SIRA
45778,806.543,305.6474709,191.1623732,1.598889289,0.696900499,0.884324437,SIRA
45780,796.285,301.5844126,193.7474165,1.556585466,0.794543372,0.907295136,SIRA
45790,809.732,306.7080558,190.5887677,1.609266167,0.76605213,0.877602602,SIRA
45800,810.604,306.5189741,191.3684781,1.601721335,0.682797382,0.875906718,SIRA
45800,805.163,301.7417893,193.712249,1.557680482,0.708649234,0.887784837,SIRA
45809,807.796,303.6566545,192.8801427,1.574328235,0.753164973,0.882180144,SIRA
45811,806.739,305.8834639,191.5461459,1.596917873,0.776510272,0.884531963,SIRA
45811,801.271,303.5523447,192.7018759,1.57524333,0.811819954,0.896645527,SIRA
45812,791.382,292.6357891,200.1870232,1.461811982,0.774832981,0.919214317,SIRA
45812,794.885,294.7846471,199.4923352,1.477674051,0.709955368,0.911130349,SIRA
45816,814.284,311.1600595,188.0015362,1.655093175,0.699747995,0.868310857,SIRA
45823,805.225,309.1788836,189.3733703,1.632641818,0.772770966,0.888093891,SIRA
45828,793.385,293.2919189,199.3069664,1.471558793,0.754544257,0.914898252,SIRA
45831,803.4,303.903256,192.7991529,1.576268627,0.715215356,0.892289007,SIRA
45833,798.839,296.7775226,197.1310702,1.505483242,0.788321293,0.902546591,SIRA
45833,794.578,295.2004372,198.0673818,1.490404097,0.70823933,0.91225253,SIRA
45838,806.261,291.871612,201.4447398,1.448891702,0.696732026,0.886103024,SIRA
45839,820.515,307.2770497,191.5059798,1.60452979,0.752149514,0.855602311,SIRA
